,CO2 (ppm),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Position,Floor No.,Weather,Occupancy_Classified
2099,3818.0,11.0,25.0,25.0,30.2,16.1,1,2.0,4,2
2100,3821.0,11.0,25.0,25.0,30.2,16.1,1,2.0,4,2
2101,3825.0,12.0,26.0,26.0,30.2,16.1,1,2.0,4,2
2102,3828.0,12.0,25.0,26.0,30.2,16.1,1,2.0,4,2
2103,3831.0,10.0,24.0,25.0,30.2,16.1,1,2.0,4,2
2104,3834.0,10.0,24.0,25.0,30.3,16.1,1,2.0,4,2
2105,3839.0,10.0,24.0,25.0,30.3,16.1,1,2.0,4,2
2106,3843.0,10.0,24.0,26.0,30.3,16.1,1,2.0,4,2
2107,3845.0,10.0,24.0,26.0,30.3,16.1,1,2.0,4,2
2108,3847.0,11.0,24.0,26.0,30.3,16.1,1,2.0,4,2
2109,3847.0,11.0,24.0,27.0,30.3,16.2,1,2.0,4,2
2110,3848.0,11.0,24.0,27.0,30.4,16.2,1,2.0,4,2
2111,3849.0,11.0,24.0,27.0,30.4,16.1,1,2.0,4,2
2112,3851.0,11.0,24.0,27.0,30.3,16.2,1,2.0,4,2
2113,3853.0,11.0,24.0,27.0,30.4,16.2,1,2.0,4,2
2114,3855.0,11.0,24.0,27.0,30.4,16.2,1,2.0,4,3
2115,3857.0,11.0,24.0,27.0,30.4,16.2,1,2.0,4,3
2116,3859.0,11.0,24.0,26.0,30.4,16.2,1,2.0,4,3
2117,3863.0,12.0,24.0,26.0,30.4,16.2,1,2.0,4,3
2118,3867.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2119,3871.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2120,3879.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2121,3885.0,13.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2122,3893.0,13.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2123,3900.0,13.0,24.0,25.0,30.5,16.2,1,2.0,4,3
2124,3905.0,13.0,24.0,25.0,30.4,16.2,1,2.0,4,3
2125,3907.0,12.0,24.0,26.0,30.5,16.2,1,2.0,4,3
2126,3908.0,12.0,24.0,26.0,30.5,16.2,1,2.0,4,3
2127,3911.0,12.0,24.0,27.0,30.5,16.2,1,2.0,4,3
2128,3911.0,11.0,24.0,27.0,30.5,16.2,1,2.0,4,3
2129,3911.0,11.0,24.0,27.0,30.5,16.2,1,2.0,4,3
2130,3909.0,11.0,24.0,27.0,30.5,16.2,1,2.0,4,2
2131,3905.0,10.0,24.0,27.0,30.5,16.2,1,2.0,4,2
2132,3903.0,10.0,24.0,27.0,30.5,16.2,1,2.0,4,2
2133,3902.0,10.0,24.0,27.0,30.5,16.2,1,2.0,4,2
2134,3900.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2135,3900.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2136,3898.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2137,3895.0,11.0,25.0,27.0,30.5,16.2,1,2.0,4,2
2138,3894.0,11.0,25.0,27.0,30.5,16.2,1,2.0,4,2
2139,3891.0,12.0,25.0,27.0,30.5,16.2,1,2.0,4,2
2140,3889.0,11.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2141,3886.0,12.0,25.0,27.0,30.5,16.2,1,2.0,4,2
2142,3884.0,11.0,24.0,26.0,30.6,16.2,1,2.0,4,2
2143,3883.0,11.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2144,3881.0,12.0,25.0,27.0,30.5,16.2,1,2.0,4,2
2145,3877.0,11.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2146,3872.0,11.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2147,3867.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2148,3862.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2149,3861.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2150,3861.0,10.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2151,3861.0,10.0,24.0,26.0,30.6,16.2,1,2.0,4,2
2152,3861.0,12.0,25.0,28.0,30.5,16.2,1,2.0,4,2
2153,3863.0,11.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2154,3864.0,11.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2155,3867.0,11.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2156,3871.0,11.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2157,3877.0,11.0,23.0,27.0,30.6,16.2,1,2.0,4,2
2158,3882.0,12.0,24.0,28.0,30.6,16.2,1,2.0,4,2
2159,3886.0,12.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2160,3890.0,12.0,24.0,27.0,30.6,16.2,1,2.0,4,2
2161,3893.0,11.0,23.0,26.0,30.6,16.2,1,2.0,4,2
2162,3896.0,11.0,23.0,25.0,30.6,16.2,1,2.0,4,2
2163,3897.0,12.0,25.0,26.0,30.5,16.2,1,2.0,4,2
2164,3898.0,11.0,24.0,24.0,30.6,16.2,1,2.0,4,2
2165,3899.0,11.0,24.0,24.0,30.6,16.2,1,2.0,4,2
2166,3899.0,12.0,25.0,25.0,30.6,16.2,1,2.0,4,2
2167,3898.0,12.0,25.0,25.0,30.6,16.2,1,2.0,4,2
2168,3899.0,11.0,24.0,24.0,30.6,16.2,1,2.0,4,2
2169,3900.0,11.0,24.0,24.0,30.6,16.2,1,2.0,4,2
2170,3899.0,11.0,24.0,24.0,30.5,16.2,1,2.0,4,2
2171,3897.0,12.0,25.0,25.0,30.6,16.2,1,2.0,4,2
2172,3897.0,12.0,25.0,26.0,30.6,16.2,1,2.0,4,2
2173,3898.0,11.0,24.0,25.0,30.6,16.2,1,2.0,4,2
2174,3898.0,11.0,24.0,25.0,30.6,16.2,1,2.0,4,2
2175,3899.0,13.0,25.0,26.0,30.6,16.2,1,2.0,4,2
2176,3899.0,12.0,24.0,25.0,30.6,16.2,1,2.0,4,2
2177,3900.0,13.0,25.0,26.0,30.6,16.2,1,2.0,4,2
2178,3902.0,12.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2179,3901.0,12.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2180,3902.0,13.0,25.0,28.0,30.6,16.2,1,2.0,4,2
2181,3901.0,13.0,25.0,28.0,30.6,16.2,1,2.0,4,2
2182,3901.0,12.0,24.0,29.0,30.6,16.2,1,2.0,4,2
2183,3899.0,12.0,24.0,29.0,30.6,16.2,1,2.0,4,2
2184,3899.0,12.0,24.0,29.0,30.5,16.2,1,2.0,4,2
2185,3899.0,12.0,24.0,29.0,30.6,16.2,1,2.0,4,2
2186,3897.0,12.0,24.0,29.0,30.5,16.2,1,2.0,4,2
2187,3893.0,12.0,24.0,29.0,30.6,16.2,1,2.0,4,2
2188,3888.0,12.0,24.0,28.0,30.6,16.2,1,2.0,4,2
2189,3886.0,11.0,23.0,26.0,30.6,16.2,1,2.0,4,2
2190,3886.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2191,3886.0,12.0,24.0,26.0,30.5,16.2,1,2.0,4,2
2192,3886.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2193,3886.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2194,3886.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2195,3890.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2196,3894.0,11.0,23.0,24.0,30.6,16.2,1,2.0,4,2
2197,3898.0,11.0,23.0,25.0,30.6,16.2,1,2.0,4,2
2198,3901.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2199,3902.0,12.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2200,3905.0,11.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2201,3908.0,11.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2202,3910.0,11.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2203,3912.0,11.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2204,3913.0,11.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2205,3912.0,11.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2206,3912.0,11.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2207,3912.0,12.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2208,3915.0,12.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2209,3917.0,12.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2210,3918.0,12.0,23.0,25.0,30.4,16.2,1,2.0,4,2
2211,3920.0,12.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2212,3920.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2213,3922.0,12.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2214,3921.0,10.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2215,3918.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2216,3916.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2217,3916.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2218,3917.0,10.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2219,3917.0,9.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2220,3915.0,11.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2221,3913.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2222,3912.0,10.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2223,3911.0,10.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2224,3910.0,11.0,23.0,26.0,30.5,16.2,1,2.0,4,2
2225,3908.0,11.0,23.0,26.0,30.5,16.2,1,2.0,4,2
2226,3906.0,11.0,23.0,26.0,30.5,16.2,1,2.0,4,2
2227,3904.0,10.0,22.0,25.0,30.5,16.2,1,2.0,4,2
2228,3904.0,11.0,23.0,26.0,30.5,16.2,1,2.0,4,2
2229,3905.0,11.0,23.0,26.0,30.5,16.2,1,2.0,4,2
2230,3906.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2231,3906.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2232,3904.0,10.0,23.0,24.0,30.6,16.2,1,2.0,4,2
2233,3902.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2234,3901.0,12.0,25.0,25.0,30.5,16.2,1,2.0,4,2
2235,3900.0,11.0,24.0,25.0,30.6,16.2,1,2.0,4,2
2236,3898.0,11.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2237,3895.0,11.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2238,3891.0,10.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2239,3889.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2240,3887.0,10.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2241,3885.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2242,3881.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2243,3877.0,9.0,21.0,23.0,30.6,16.2,1,2.0,4,2
2244,3873.0,10.0,22.0,23.0,30.5,16.2,1,2.0,4,2
2245,3869.0,10.0,21.0,22.0,30.6,16.2,1,2.0,4,2
2246,3866.0,9.0,21.0,22.0,30.6,16.2,1,2.0,4,2
2247,3862.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2248,3859.0,10.0,22.0,23.0,30.6,16.2,1,2.0,4,2
2249,3857.0,9.0,21.0,22.0,30.6,16.2,1,2.0,4,2
2250,3857.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2251,3857.0,9.0,21.0,22.0,30.6,16.2,1,2.0,4,2
2252,3857.0,9.0,21.0,22.0,30.6,16.2,1,2.0,4,2
2253,3857.0,9.0,21.0,23.0,30.6,16.2,1,2.0,4,2
2254,3856.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2255,3853.0,9.0,21.0,23.0,30.6,16.2,1,2.0,4,2
2256,3852.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2257,3856.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2258,3859.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2259,3861.0,9.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2260,3860.0,9.0,21.0,23.0,30.6,16.2,1,2.0,4,2
2261,3861.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2262,3864.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2263,3868.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2264,3870.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2265,3870.0,11.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2266,3867.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2267,3865.0,10.0,21.0,23.0,30.5,16.2,1,2.0,4,2
2268,3864.0,10.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2269,3865.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2270,3867.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2271,3868.0,9.0,21.0,21.0,30.5,16.2,1,2.0,4,2
2272,3869.0,9.0,21.0,21.0,30.4,16.2,1,2.0,4,2
2273,3871.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2274,3874.0,9.0,21.0,22.0,30.5,16.2,1,2.0,4,2
2275,3877.0,10.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2276,3880.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2277,3882.0,11.0,23.0,24.0,30.5,16.2,1,2.0,4,2
2278,3884.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2279,3889.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2280,3896.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2281,3903.0,11.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2282,3912.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2283,3917.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2284,3921.0,11.0,23.0,25.0,30.5,16.2,1,2.0,4,2
2285,3925.0,12.0,24.0,25.0,30.5,16.2,1,2.0,4,2
2286,3927.0,10.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2287,3929.0,10.0,22.0,24.0,30.5,16.2,1,2.0,4,2
2288,3929.0,10.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2289,3927.0,10.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2290,3926.0,10.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2291,3925.0,10.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2292,3923.0,9.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2293,3920.0,9.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2294,3918.0,9.0,21.0,24.0,30.4,16.2,1,2.0,4,2
2295,3916.0,9.0,21.0,24.0,30.5,16.2,1,2.0,4,2
2296,3915.0,9.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2297,3914.0,9.0,22.0,24.0,30.4,16.2,1,2.0,4,2
2298,3914.0,9.0,22.0,23.0,30.4,16.2,1,2.0,4,2
2299,3914.0,9.0,22.0,23.0,30.4,16.2,1,2.0,4,2
2300,3912.0,9.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2301,3910.0,10.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2302,3908.0,10.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2303,3906.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2304,3903.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2305,3901.0,11.0,24.0,25.0,30.4,16.2,1,2.0,4,2
2306,3899.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2307,3897.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2308,3894.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2309,3888.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2310,3874.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2311,3859.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2312,3840.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2313,3825.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,2
2314,3811.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2315,3802.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,2
2316,3791.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2317,3782.0,11.0,23.0,24.0,30.4,16.1,1,2.0,4,2
2318,3771.0,11.0,23.0,24.0,30.3,16.2,1,2.0,4,2
2319,3762.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,2
2320,3750.0,12.0,24.0,25.0,30.4,16.2,1,2.0,4,2
2321,3742.0,11.0,24.0,24.0,30.4,16.2,1,2.0,4,2
2322,3731.0,12.0,25.0,25.0,30.4,16.2,1,2.0,4,2
2323,3723.0,11.0,23.0,24.0,30.4,16.2,1,2.0,4,2
2324,3715.0,12.0,24.0,25.0,30.4,16.1,1,2.0,4,2
4080,2158.0,19.0,27.0,30.0,25.0,13.5,3,2.0,2,2
4081,2161.0,19.0,27.0,30.0,25.0,13.5,3,2.0,2,2
4082,2164.0,19.0,27.0,30.0,25.0,13.5,3,2.0,2,2
4083,2166.0,19.0,27.0,30.0,25.0,13.5,3,2.0,2,2
4084,2168.0,21.0,27.0,30.0,25.0,13.4,3,2.0,2,2
4085,2169.0,21.0,27.0,29.0,24.9,13.4,3,2.0,2,2
4086,2171.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4087,2173.0,21.0,29.0,29.0,25.0,13.4,3,2.0,2,2
4088,2174.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4089,2175.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4090,2177.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4091,2179.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4092,2182.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4093,2185.0,21.0,29.0,29.0,24.9,13.4,3,2.0,2,2
4094,2188.0,21.0,29.0,29.0,24.8,13.4,3,2.0,2,2
4095,2190.0,21.0,29.0,29.0,24.8,13.4,3,2.0,2,2
4096,2192.0,21.0,29.0,29.0,24.8,13.4,3,2.0,2,2
4097,2193.0,21.0,29.0,29.0,24.8,13.4,3,2.0,2,2
4098,2195.0,21.0,29.0,30.0,24.8,13.4,3,2.0,2,2
4099,2197.0,21.0,29.0,30.0,24.8,13.4,3,2.0,2,2
4100,2199.0,21.0,29.0,30.0,24.8,13.4,3,2.0,2,2
4101,2201.0,21.0,29.0,30.0,24.7,13.4,3,2.0,2,2
4102,2202.0,21.0,30.0,30.0,24.8,13.4,3,2.0,2,2
4103,2204.0,21.0,29.0,30.0,24.7,13.4,3,2.0,2,2
4104,2206.0,19.0,29.0,30.0,24.8,13.4,3,2.0,2,2
4105,2207.0,19.0,29.0,30.0,24.7,13.3,3,2.0,2,2
4106,2208.0,19.0,27.0,30.0,24.7,13.3,3,2.0,2,2
4107,2210.0,19.0,27.0,30.0,24.7,13.3,3,2.0,2,2
4108,2210.0,19.0,27.0,30.0,24.7,13.3,3,2.0,2,2
4109,2211.0,19.0,27.0,30.0,24.7,13.3,3,2.0,2,2
4110,2212.0,19.0,27.0,29.0,24.7,13.3,3,2.0,2,2
4111,2213.0,19.0,27.0,29.0,24.7,13.3,3,2.0,2,2
4112,2214.0,19.0,27.0,29.0,24.7,13.3,3,2.0,2,2
4113,2216.0,19.0,27.0,29.0,24.6,13.3,3,2.0,2,2
4114,2218.0,19.0,27.0,29.0,24.6,13.3,3,2.0,2,2
4115,2221.0,19.0,26.0,29.0,24.6,13.3,3,2.0,2,2
4116,2222.0,20.0,27.0,28.0,24.6,13.3,3,2.0,2,2
4117,2225.0,18.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4118,2229.0,18.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4119,2232.0,18.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4120,2235.0,18.0,25.0,26.0,24.6,13.3,3,2.0,2,2
4121,2237.0,19.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4122,2240.0,19.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4123,2242.0,19.0,26.0,27.0,24.6,13.3,3,2.0,2,2
4124,2246.0,18.0,26.0,27.0,24.5,13.3,3,2.0,2,2
4125,2249.0,19.0,27.0,28.0,24.6,13.3,3,2.0,2,2
4126,2251.0,19.0,27.0,30.0,24.5,13.3,3,2.0,2,2
4127,2253.0,18.0,27.0,30.0,24.5,13.3,3,2.0,2,2
4128,2255.0,19.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4129,2257.0,19.0,30.0,32.0,24.6,13.3,3,2.0,2,2
4130,2259.0,19.0,31.0,33.0,24.5,13.3,3,2.0,2,2
4131,2260.0,18.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4132,2261.0,18.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4133,2262.0,19.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4134,2263.0,19.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4135,2264.0,19.0,30.0,33.0,24.5,13.3,3,2.0,2,2
4136,2265.0,19.0,30.0,33.0,24.5,13.3,3,2.0,2,2
4137,2266.0,19.0,30.0,33.0,24.5,13.3,3,2.0,2,2
4138,2266.0,20.0,31.0,34.0,24.5,13.3,3,2.0,2,2
4139,2267.0,20.0,31.0,34.0,24.5,13.3,3,2.0,2,2
4140,2268.0,19.0,30.0,32.0,24.5,13.3,3,2.0,2,2
4141,2269.0,20.0,31.0,33.0,24.5,13.2,3,2.0,2,2
4142,2269.0,19.0,30.0,32.0,24.5,13.2,3,2.0,2,2
4143,2271.0,22.0,31.0,33.0,24.5,13.2,3,2.0,2,2
4144,2272.0,21.0,30.0,31.0,24.5,13.2,3,2.0,2,2
4145,2274.0,21.0,30.0,31.0,24.5,13.3,3,2.0,2,2
4146,2277.0,22.0,31.0,32.0,24.5,13.2,3,2.0,2,2
4147,2278.0,22.0,31.0,32.0,24.4,13.2,3,2.0,2,2
4148,2280.0,22.0,31.0,32.0,24.4,13.2,3,2.0,2,2
4149,2282.0,22.0,31.0,33.0,24.4,13.2,3,2.0,2,2
4150,2284.0,21.0,30.0,32.0,24.4,13.2,3,2.0,2,2
4151,2286.0,21.0,30.0,33.0,24.4,13.2,3,2.0,2,2
4152,2289.0,21.0,30.0,33.0,24.4,13.2,3,2.0,2,2
4153,2292.0,21.0,30.0,34.0,24.4,13.2,3,2.0,2,2
4154,2295.0,21.0,30.0,34.0,24.4,13.1,3,2.0,2,1
4155,2297.0,21.0,30.0,33.0,24.3,13.1,3,2.0,2,1
4156,2299.0,21.0,30.0,33.0,24.3,13.1,3,2.0,2,1
4157,2301.0,21.0,30.0,32.0,24.3,13.1,3,2.0,2,1
4158,2302.0,21.0,30.0,31.0,24.3,13.2,3,2.0,2,1
4159,2302.0,21.0,30.0,31.0,24.4,13.2,3,2.0,2,1
4160,2302.0,21.0,31.0,32.0,24.4,13.2,3,2.0,2,1
4161,2301.0,21.0,31.0,32.0,24.4,13.2,3,2.0,2,1
4162,2299.0,21.0,32.0,33.0,24.4,13.2,3,2.0,2,1
4163,2298.0,21.0,32.0,34.0,24.4,13.2,3,2.0,2,1
4164,2296.0,21.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4165,2293.0,22.0,33.0,35.0,24.4,13.2,3,2.0,2,1
4166,2287.0,22.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4167,2279.0,22.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4168,2272.0,22.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4169,2261.0,23.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4170,2255.0,23.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4171,2252.0,23.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4172,2250.0,23.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4173,2249.0,23.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4174,2249.0,23.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4175,2249.0,24.0,34.0,35.0,24.5,13.2,3,2.0,2,1
4176,2249.0,24.0,34.0,35.0,24.5,13.2,3,2.0,2,1
4177,2251.0,24.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4178,2253.0,24.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4179,2254.0,23.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4180,2255.0,24.0,34.0,35.0,24.4,13.2,3,2.0,2,1
4181,2256.0,23.0,33.0,34.0,24.4,13.2,3,2.0,2,1
4182,2256.0,24.0,34.0,36.0,24.4,13.2,3,2.0,2,1
4183,2257.0,24.0,35.0,37.0,24.4,13.2,3,2.0,2,1
4184,2258.0,23.0,34.0,36.0,24.4,13.2,3,2.0,2,1
4185,2258.0,24.0,35.0,38.0,24.4,13.2,3,2.0,2,1
4186,2259.0,24.0,36.0,38.0,24.4,13.2,3,2.0,2,1
4187,2259.0,24.0,36.0,39.0,24.4,13.2,3,2.0,2,1
4188,2260.0,23.0,35.0,38.0,24.4,13.3,3,2.0,2,1
4189,2262.0,23.0,36.0,38.0,24.5,13.2,3,2.0,2,1
4190,2264.0,24.0,37.0,39.0,24.4,13.2,3,2.0,2,1
4191,2265.0,24.0,37.0,39.0,24.4,13.2,3,2.0,2,1
4192,2266.0,23.0,36.0,38.0,24.5,13.2,3,2.0,2,1
4193,2267.0,23.0,36.0,37.0,24.5,13.2,3,2.0,2,1
4194,2268.0,23.0,36.0,37.0,24.5,13.2,3,2.0,2,1
4195,2269.0,23.0,36.0,37.0,24.5,13.2,3,2.0,2,1
4196,2269.0,22.0,35.0,36.0,24.4,13.2,3,2.0,2,1
4197,2269.0,22.0,35.0,36.0,24.5,13.2,3,2.0,2,1
4198,2271.0,22.0,35.0,36.0,24.4,13.2,3,2.0,2,1
4199,2272.0,23.0,35.0,37.0,24.4,13.2,3,2.0,2,1
4200,2272.0,22.0,34.0,36.0,24.5,13.2,3,2.0,2,1
4201,2271.0,21.0,34.0,36.0,24.4,13.2,3,2.0,2,1
4202,2269.0,22.0,35.0,37.0,24.4,13.2,3,2.0,2,1
4203,2269.0,22.0,35.0,37.0,24.4,13.2,3,2.0,2,1
4204,2268.0,22.0,34.0,37.0,24.4,13.1,3,2.0,2,1
4205,2266.0,21.0,34.0,36.0,24.3,13.1,3,2.0,2,1
4206,2265.0,21.0,34.0,36.0,24.3,13.1,3,2.0,2,1
4207,2265.0,22.0,33.0,36.0,24.3,13.1,3,2.0,2,1
4208,2264.0,22.0,33.0,36.0,24.3,13.2,3,2.0,2,1
4209,2265.0,22.0,33.0,36.0,24.4,13.1,3,2.0,2,1
4210,2266.0,23.0,33.0,36.0,24.3,13.1,3,2.0,2,1
4211,2266.0,23.0,33.0,36.0,24.3,13.1,3,2.0,2,1
4212,2265.0,23.0,33.0,35.0,24.3,13.1,3,2.0,2,1
4213,2266.0,23.0,33.0,35.0,24.3,13.1,3,2.0,2,1
4214,2266.0,23.0,33.0,35.0,24.3,13.1,3,2.0,2,1
4215,2267.0,23.0,32.0,35.0,24.3,13.1,3,2.0,2,1
4216,2267.0,23.0,32.0,34.0,24.3,13.2,3,2.0,2,1
4217,2268.0,23.0,32.0,34.0,24.4,13.2,3,2.0,2,1
4218,2269.0,24.0,33.0,35.0,24.4,13.2,3,2.0,2,1
4219,2271.0,23.0,32.0,34.0,24.4,13.2,3,2.0,2,1
