,CO2 (ppm),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Position,Floor No.,Weather,Occupancy_Classified
1275,971.0,29.0,43.0,46.0,24.2,13.1,73.3,middle,2.0,sunny,0
1276,970.0,29.0,43.0,46.0,24.2,13.1,71.5,middle,2.0,sunny,0
1277,968.0,30.0,44.0,47.0,24.2,13.1,83.4,middle,2.0,sunny,0
1278,967.0,29.0,42.0,46.0,24.2,13.1,73.7,middle,2.0,sunny,0
1279,966.0,30.0,42.0,46.0,24.2,13.1,78.0,middle,2.0,sunny,0
1280,965.0,30.0,42.0,45.0,24.1,13.1,76.1,middle,2.0,sunny,0
1281,965.0,29.0,40.0,44.0,24.2,13.1,71.4,middle,2.0,sunny,0
1282,965.0,30.0,41.0,45.0,24.2,13.1,77.7,middle,2.0,sunny,0
1283,965.0,30.0,41.0,45.0,24.2,13.1,76.2,middle,2.0,sunny,0
1284,965.0,30.0,41.0,45.0,24.2,13.1,70.8,middle,2.0,sunny,0
1285,966.0,30.0,41.0,46.0,24.2,13.1,77.2,middle,2.0,sunny,0
1286,967.0,29.0,40.0,45.0,24.2,13.1,74.5,middle,2.0,sunny,0
1287,969.0,30.0,41.0,46.0,24.2,13.1,74.1,middle,2.0,sunny,0
1288,970.0,30.0,41.0,46.0,24.2,13.1,70.8,middle,2.0,sunny,0
1289,971.0,30.0,41.0,46.0,24.2,13.1,72.5,middle,2.0,sunny,0
1290,972.0,29.0,40.0,45.0,24.2,13.1,76.1,middle,2.0,sunny,0
1291,974.0,29.0,40.0,44.0,24.2,13.1,77.4,middle,2.0,sunny,0
1292,975.0,30.0,41.0,45.0,24.2,13.1,71.3,middle,2.0,sunny,0
1293,976.0,29.0,40.0,44.0,24.2,13.1,65.5,middle,2.0,sunny,0
1294,977.0,29.0,40.0,44.0,24.2,13.1,65.0,middle,2.0,sunny,0
1295,978.0,29.0,40.0,44.0,24.3,13.1,71.0,middle,2.0,sunny,0
1296,978.0,29.0,41.0,44.0,24.3,13.1,65.0,middle,2.0,sunny,0
1297,979.0,29.0,41.0,44.0,24.2,13.1,65.7,middle,2.0,sunny,0
1298,979.0,29.0,41.0,44.0,24.2,13.1,65.0,middle,2.0,sunny,0
1299,980.0,29.0,41.0,44.0,24.2,13.1,66.1,middle,2.0,sunny,0
1300,980.0,29.0,41.0,45.0,24.2,13.1,80.4,middle,2.0,sunny,0
1301,980.0,29.0,41.0,45.0,24.2,13.1,68.5,middle,2.0,sunny,0
1302,979.0,29.0,42.0,46.0,24.2,13.1,66.3,middle,2.0,sunny,0
1303,979.0,29.0,42.0,46.0,24.2,13.1,74.7,middle,2.0,sunny,0
1304,979.0,29.0,42.0,47.0,24.2,13.1,65.0,middle,2.0,sunny,0
1305,978.0,29.0,42.0,47.0,24.3,13.1,65.9,middle,2.0,sunny,0
1306,977.0,29.0,42.0,47.0,24.3,13.1,74.8,middle,2.0,sunny,0
1307,976.0,29.0,43.0,47.0,24.3,13.1,65.2,middle,2.0,sunny,0
1308,974.0,29.0,43.0,48.0,24.2,13.1,66.1,middle,2.0,sunny,0
1309,973.0,29.0,43.0,48.0,24.3,13.1,73.2,middle,2.0,sunny,0
1310,972.0,29.0,44.0,48.0,24.2,13.1,69.7,middle,2.0,sunny,0
1311,970.0,29.0,44.0,48.0,24.2,13.1,65.7,middle,2.0,sunny,0
1312,969.0,29.0,44.0,48.0,24.2,13.1,70.3,middle,2.0,sunny,0
1313,968.0,30.0,44.0,48.0,24.2,13.1,65.9,middle,2.0,sunny,0
1314,968.0,30.0,44.0,48.0,24.2,13.1,66.5,middle,2.0,sunny,0
1315,967.0,30.0,44.0,48.0,24.2,13.1,66.1,middle,2.0,sunny,0
1316,967.0,30.0,44.0,48.0,24.2,13.1,67.7,middle,2.0,sunny,0
1317,966.0,30.0,44.0,48.0,24.2,13.1,65.7,middle,2.0,sunny,0
1318,966.0,30.0,45.0,49.0,24.2,13.1,69.3,middle,2.0,sunny,0
1319,966.0,30.0,45.0,49.0,24.2,13.1,65.7,middle,2.0,sunny,0
1320,965.0,30.0,45.0,49.0,24.2,13.1,65.5,middle,2.0,sunny,0
1321,964.0,30.0,45.0,48.0,24.2,13.1,68.2,middle,2.0,sunny,0
1322,964.0,30.0,44.0,48.0,24.3,13.1,64.8,middle,2.0,sunny,0
1323,964.0,32.0,45.0,49.0,24.3,13.1,79.8,middle,2.0,sunny,0
1324,964.0,31.0,45.0,48.0,24.2,13.1,77.1,middle,2.0,sunny,0
1325,964.0,31.0,45.0,48.0,24.2,13.1,66.6,middle,2.0,sunny,0
1326,964.0,31.0,45.0,48.0,24.2,13.1,66.3,middle,2.0,sunny,0
1327,964.0,32.0,45.0,48.0,24.2,13.1,73.5,middle,2.0,sunny,0
1328,965.0,32.0,46.0,48.0,24.2,13.1,66.1,middle,2.0,sunny,0
1329,965.0,32.0,46.0,48.0,24.2,13.1,67.0,middle,2.0,sunny,0
1330,965.0,32.0,46.0,48.0,24.2,13.1,65.0,middle,2.0,sunny,0
1331,966.0,32.0,46.0,48.0,24.2,13.1,66.1,middle,2.0,sunny,0
1332,966.0,32.0,47.0,48.0,24.2,13.1,72.1,middle,2.0,sunny,0
1333,965.0,32.0,47.0,49.0,24.2,13.1,68.6,middle,2.0,sunny,0
1334,965.0,32.0,48.0,49.0,24.3,13.1,66.1,middle,2.0,sunny,0
1335,965.0,32.0,48.0,50.0,24.3,13.1,75.9,middle,2.0,sunny,0
1336,965.0,32.0,48.0,52.0,24.3,13.1,65.5,middle,2.0,sunny,0
1337,965.0,33.0,48.0,53.0,24.3,13.1,66.5,middle,2.0,sunny,0
1338,965.0,33.0,49.0,54.0,24.3,13.1,65.7,middle,2.0,sunny,0
1339,965.0,34.0,50.0,56.0,24.3,13.1,65.5,middle,2.0,sunny,0
1340,964.0,34.0,50.0,56.0,24.3,13.1,66.1,middle,2.0,sunny,0
1341,964.0,34.0,50.0,56.0,24.2,13.1,72.2,middle,2.0,sunny,0
1342,963.0,34.0,49.0,55.0,24.3,13.1,66.6,middle,2.0,sunny,0
1343,963.0,34.0,49.0,55.0,24.3,13.1,65.2,middle,2.0,sunny,0
1344,962.0,34.0,49.0,54.0,24.2,13.1,65.2,middle,2.0,sunny,0
1345,961.0,34.0,49.0,54.0,24.2,13.1,66.1,middle,2.0,sunny,0
1346,960.0,34.0,48.0,53.0,24.2,13.1,78.7,middle,2.0,sunny,0
1347,960.0,34.0,48.0,53.0,24.2,13.1,78.7,middle,2.0,sunny,0
1348,959.0,34.0,49.0,54.0,24.2,13.1,65.2,middle,2.0,sunny,0
1349,959.0,34.0,49.0,54.0,24.2,13.1,66.5,middle,2.0,sunny,0
1350,958.0,34.0,49.0,53.0,24.2,13.1,65.0,middle,2.0,sunny,0
1351,958.0,34.0,49.0,53.0,24.2,13.1,69.5,middle,2.0,sunny,0
1352,957.0,34.0,49.0,54.0,24.2,13.1,68.2,middle,2.0,sunny,0
1353,957.0,34.0,49.0,54.0,24.2,13.1,73.0,middle,2.0,sunny,0
1354,957.0,34.0,49.0,54.0,24.2,13.1,65.9,middle,2.0,sunny,0
1355,957.0,35.0,50.0,55.0,24.2,13.1,72.6,middle,2.0,sunny,0
1356,957.0,34.0,49.0,55.0,24.2,13.1,69.2,middle,2.0,sunny,0
1357,956.0,35.0,49.0,56.0,24.2,13.1,65.7,middle,2.0,sunny,0
1358,957.0,35.0,49.0,55.0,24.2,13.1,68.0,middle,2.0,sunny,0
1359,957.0,35.0,49.0,55.0,24.2,13.1,65.7,middle,2.0,sunny,0
1360,957.0,34.0,48.0,54.0,24.2,13.1,67.8,middle,2.0,sunny,0
1361,958.0,35.0,49.0,55.0,24.2,13.1,66.1,middle,2.0,sunny,0
1362,958.0,35.0,49.0,55.0,24.2,13.1,66.6,middle,2.0,sunny,0
1363,958.0,36.0,49.0,54.0,24.2,13.1,65.5,middle,2.0,sunny,0
1364,958.0,36.0,49.0,54.0,24.2,13.1,77.1,middle,2.0,sunny,0
1365,959.0,36.0,49.0,54.0,24.2,13.1,66.6,middle,2.0,sunny,0
1366,959.0,37.0,49.0,54.0,24.2,13.1,65.2,middle,2.0,sunny,0
1367,959.0,37.0,49.0,54.0,24.2,13.1,65.5,middle,2.0,sunny,0
1368,958.0,36.0,48.0,53.0,24.2,13.1,65.2,middle,2.0,sunny,0
1369,959.0,36.0,48.0,54.0,24.2,13.1,79.8,middle,2.0,sunny,0
1370,959.0,36.0,48.0,54.0,24.2,13.1,78.4,middle,2.0,sunny,0
1371,958.0,36.0,50.0,56.0,24.2,13.1,69.0,middle,2.0,sunny,0
1372,958.0,36.0,50.0,57.0,24.2,13.1,65.9,middle,2.0,sunny,0
1373,958.0,36.0,50.0,57.0,24.2,13.1,65.9,middle,2.0,sunny,0
1374,958.0,36.0,50.0,57.0,24.2,13.1,66.1,middle,2.0,sunny,0
1375,959.0,35.0,49.0,55.0,24.2,13.1,65.9,middle,2.0,sunny,0
1376,960.0,35.0,49.0,55.0,24.2,13.1,75.0,middle,2.0,sunny,0
1377,960.0,34.0,48.0,53.0,24.2,13.1,65.5,middle,2.0,sunny,0
1378,960.0,34.0,47.0,52.0,24.2,13.1,71.3,middle,2.0,sunny,0
1379,960.0,35.0,48.0,53.0,24.2,13.1,69.9,middle,2.0,sunny,0
1380,961.0,35.0,48.0,53.0,24.3,13.1,65.5,middle,2.0,sunny,0
1381,962.0,33.0,48.0,52.0,24.2,13.1,66.3,middle,2.0,sunny,0
1382,962.0,34.0,49.0,53.0,24.3,13.1,73.1,middle,2.0,sunny,0
1383,962.0,34.0,49.0,53.0,24.2,13.1,64.6,middle,2.0,sunny,0
1384,961.0,33.0,48.0,52.0,24.2,13.1,65.0,middle,2.0,sunny,0
1385,962.0,33.0,49.0,52.0,24.3,13.1,65.5,middle,2.0,sunny,0
1386,962.0,34.0,50.0,53.0,24.3,13.1,65.5,middle,2.0,sunny,0
1387,961.0,33.0,49.0,53.0,24.3,13.1,66.1,middle,2.0,sunny,0
1388,961.0,33.0,49.0,53.0,24.3,13.1,67.7,middle,2.0,sunny,0
1389,959.0,33.0,49.0,54.0,24.3,13.1,65.2,middle,2.0,sunny,0
1390,958.0,34.0,50.0,54.0,24.2,13.1,64.6,middle,2.0,sunny,0
1391,957.0,35.0,51.0,55.0,24.2,13.1,65.2,middle,2.0,sunny,0
1392,956.0,34.0,50.0,55.0,24.3,13.1,79.5,middle,2.0,sunny,0
1393,955.0,34.0,50.0,55.0,24.3,13.1,71.8,middle,2.0,sunny,0
1394,955.0,36.0,51.0,57.0,24.3,13.1,67.7,middle,2.0,sunny,0
1395,954.0,35.0,50.0,57.0,24.3,13.1,65.2,middle,2.0,sunny,0
1396,953.0,35.0,50.0,58.0,24.3,13.1,65.9,middle,2.0,sunny,0
1397,953.0,36.0,51.0,60.0,24.3,13.1,65.2,middle,2.0,sunny,0
1398,953.0,37.0,51.0,60.0,24.2,13.1,66.3,middle,2.0,sunny,0
1399,953.0,36.0,50.0,58.0,24.2,13.1,65.5,middle,2.0,sunny,0
1400,952.0,36.0,49.0,57.0,24.2,13.1,68.5,middle,2.0,sunny,0
1401,952.0,35.0,49.0,56.0,24.3,13.1,74.6,middle,2.0,sunny,0
1402,953.0,35.0,49.0,55.0,24.2,13.1,69.2,middle,2.0,sunny,0
1403,953.0,35.0,49.0,56.0,24.3,13.1,65.0,middle,2.0,sunny,0
1404,953.0,33.0,48.0,55.0,24.3,13.1,66.5,middle,2.0,sunny,0
1405,953.0,34.0,49.0,56.0,24.3,13.1,76.4,middle,2.0,sunny,0
1406,953.0,33.0,49.0,57.0,24.2,13.1,65.2,middle,2.0,sunny,0
1407,953.0,33.0,49.0,57.0,24.2,13.1,65.5,middle,2.0,sunny,0
1408,954.0,34.0,49.0,57.0,24.2,13.1,70.1,middle,2.0,sunny,0
1409,954.0,33.0,49.0,55.0,24.2,13.1,65.5,middle,2.0,sunny,0
1410,954.0,34.0,50.0,56.0,24.2,13.1,65.0,middle,2.0,sunny,0
1411,954.0,34.0,50.0,56.0,24.3,13.1,74.4,middle,2.0,sunny,0
1412,954.0,33.0,49.0,55.0,24.2,13.1,65.0,middle,2.0,sunny,0
1413,955.0,34.0,50.0,56.0,24.2,13.1,65.9,middle,2.0,sunny,0
1414,955.0,33.0,50.0,56.0,24.2,13.1,66.1,middle,2.0,sunny,0
1415,955.0,33.0,50.0,56.0,24.2,13.1,78.3,middle,2.0,sunny,0
1416,955.0,33.0,51.0,56.0,24.2,13.1,78.4,middle,2.0,sunny,0
1417,955.0,33.0,51.0,57.0,24.2,13.1,68.9,middle,2.0,sunny,0
1418,955.0,34.0,52.0,58.0,24.2,13.1,65.5,middle,2.0,sunny,0
1419,956.0,34.0,51.0,57.0,24.2,13.1,66.6,middle,2.0,sunny,0
1420,956.0,34.0,51.0,58.0,24.2,13.1,66.5,middle,2.0,sunny,0
1421,956.0,34.0,51.0,58.0,24.2,13.1,65.9,middle,2.0,sunny,0
1422,956.0,36.0,52.0,60.0,24.1,13.1,66.5,middle,2.0,sunny,0
1423,956.0,37.0,53.0,60.0,24.1,13.0,68.6,middle,2.0,sunny,0
1424,956.0,36.0,52.0,60.0,24.1,13.0,71.3,middle,2.0,sunny,0
1425,956.0,36.0,53.0,60.0,24.1,13.0,66.8,middle,2.0,sunny,0
1426,956.0,36.0,53.0,60.0,24.1,13.0,66.3,middle,2.0,sunny,0
1427,955.0,36.0,54.0,60.0,24.1,13.0,66.1,middle,2.0,sunny,0
1428,956.0,37.0,54.0,60.0,24.1,13.0,78.9,middle,2.0,sunny,0
1429,956.0,37.0,55.0,60.0,24.1,13.0,82.9,middle,2.0,sunny,0
1430,956.0,37.0,55.0,60.0,24.1,13.0,65.0,middle,2.0,sunny,0
1431,956.0,37.0,55.0,60.0,24.1,13.0,65.7,middle,2.0,sunny,0
1432,957.0,38.0,56.0,60.0,24.1,13.0,65.2,middle,2.0,sunny,0
1433,957.0,37.0,56.0,60.0,24.1,13.0,65.0,middle,2.0,sunny,0
1434,957.0,37.0,56.0,60.0,24.1,13.0,66.1,middle,2.0,sunny,0
1435,957.0,37.0,57.0,60.0,24.1,13.0,64.8,middle,2.0,sunny,0
1436,957.0,37.0,57.0,60.0,24.1,13.0,67.8,middle,2.0,sunny,0
1437,957.0,37.0,57.0,60.0,24.1,13.0,65.5,middle,2.0,sunny,0
1438,957.0,37.0,56.0,60.0,24.1,13.0,77.2,middle,2.0,sunny,0
1439,957.0,37.0,56.0,60.0,24.1,13.0,75.3,middle,2.0,sunny,0
1440,956.0,37.0,56.0,60.0,24.1,13.0,76.3,middle,2.0,sunny,0
1441,955.0,38.0,56.0,61.0,24.1,13.0,65.5,middle,2.0,sunny,0
1442,954.0,38.0,56.0,61.0,24.1,13.0,64.8,middle,2.0,sunny,0
1443,953.0,38.0,57.0,61.0,24.1,13.1,66.1,middle,2.0,sunny,0
1444,953.0,38.0,58.0,62.0,24.1,13.0,65.2,middle,2.0,sunny,0
1445,952.0,38.0,58.0,62.0,24.1,13.0,65.5,middle,2.0,sunny,0
1446,951.0,38.0,59.0,62.0,24.1,13.0,70.8,middle,2.0,sunny,0
1447,951.0,38.0,59.0,62.0,24.1,13.1,69.6,middle,2.0,sunny,0
1448,951.0,38.0,60.0,62.0,24.1,13.0,65.7,middle,2.0,sunny,0
1449,951.0,40.0,60.0,62.0,24.1,13.0,65.0,middle,2.0,sunny,0
1450,951.0,40.0,60.0,62.0,24.1,13.0,65.9,middle,2.0,sunny,0
1451,951.0,40.0,60.0,62.0,24.1,13.0,65.2,middle,2.0,sunny,0
1452,950.0,40.0,60.0,62.0,24.0,13.0,84.5,middle,2.0,sunny,0
1453,950.0,40.0,60.0,63.0,24.1,13.0,65.5,middle,2.0,sunny,0
1454,950.0,40.0,60.0,63.0,24.0,13.0,65.9,middle,2.0,sunny,0
1455,950.0,40.0,60.0,63.0,24.1,13.0,65.5,middle,2.0,sunny,0
1456,951.0,40.0,60.0,63.0,24.1,13.0,65.5,middle,2.0,sunny,0
1457,952.0,41.0,61.0,65.0,24.1,13.0,65.7,middle,2.0,sunny,0
1458,953.0,40.0,59.0,64.0,24.1,13.0,72.2,middle,2.0,sunny,0
1459,954.0,41.0,60.0,64.0,24.1,13.0,65.5,middle,2.0,sunny,0
1460,955.0,41.0,60.0,65.0,24.1,13.0,75.3,middle,2.0,sunny,0
1461,955.0,41.0,60.0,66.0,24.1,13.0,75.9,middle,2.0,sunny,0
1462,955.0,41.0,61.0,66.0,24.1,13.0,73.2,middle,2.0,sunny,0
1463,955.0,41.0,60.0,65.0,24.0,13.0,66.3,middle,2.0,sunny,0
1464,955.0,41.0,60.0,65.0,24.1,13.0,66.1,middle,2.0,sunny,0
1465,955.0,41.0,60.0,65.0,24.1,13.0,65.9,middle,2.0,sunny,0
1466,955.0,40.0,59.0,64.0,24.1,13.0,68.2,middle,2.0,sunny,0
1467,955.0,41.0,60.0,65.0,24.1,13.0,65.2,middle,2.0,sunny,0
1468,955.0,39.0,60.0,65.0,24.1,13.0,73.9,middle,2.0,sunny,0
1469,956.0,38.0,60.0,64.0,24.1,13.1,77.9,middle,2.0,sunny,0
1470,956.0,39.0,61.0,66.0,24.1,13.0,67.8,middle,2.0,sunny,0
1471,956.0,40.0,61.0,65.0,24.1,13.0,64.6,middle,2.0,sunny,0
1472,956.0,41.0,62.0,67.0,24.1,13.0,65.2,middle,2.0,sunny,0
1473,956.0,42.0,63.0,67.0,24.1,13.1,65.0,middle,2.0,sunny,0
1474,956.0,42.0,63.0,67.0,24.1,13.0,65.7,middle,2.0,sunny,0
1475,956.0,41.0,62.0,65.0,24.1,13.0,81.5,middle,2.0,sunny,0
1476,955.0,42.0,62.0,66.0,24.1,13.1,71.4,middle,2.0,sunny,0
1477,955.0,41.0,61.0,65.0,24.1,13.1,64.8,middle,2.0,sunny,0
1478,955.0,42.0,62.0,67.0,24.1,13.1,65.7,middle,2.0,sunny,0
1479,955.0,41.0,61.0,67.0,24.2,13.1,65.2,middle,2.0,sunny,0
1480,955.0,42.0,61.0,67.0,24.2,13.1,66.1,middle,2.0,sunny,0
1481,955.0,42.0,62.0,69.0,24.2,13.1,71.9,middle,2.0,sunny,0
1482,955.0,43.0,64.0,71.0,24.1,13.1,65.2,middle,2.0,sunny,0
1483,955.0,43.0,63.0,70.0,24.2,13.1,66.1,middle,2.0,sunny,0
1484,954.0,43.0,64.0,70.0,24.1,13.1,74.9,middle,2.0,sunny,0
1485,954.0,43.0,64.0,70.0,24.1,13.1,71.9,middle,2.0,sunny,0
1486,953.0,44.0,66.0,71.0,24.2,13.1,65.7,middle,2.0,sunny,0
1487,953.0,45.0,66.0,71.0,24.2,13.1,72.7,middle,2.0,sunny,0
1488,953.0,44.0,65.0,70.0,24.1,13.1,64.6,middle,2.0,sunny,0
1489,953.0,45.0,66.0,71.0,24.1,13.1,65.9,middle,2.0,sunny,0
1490,953.0,44.0,65.0,70.0,24.1,13.1,66.1,middle,2.0,sunny,0
1491,953.0,43.0,65.0,70.0,24.2,13.1,65.7,middle,2.0,sunny,0
1492,953.0,43.0,64.0,69.0,24.2,13.1,67.4,middle,2.0,sunny,0
1493,953.0,43.0,65.0,69.0,24.2,13.1,67.2,middle,2.0,sunny,0
1494,953.0,43.0,65.0,69.0,24.2,13.1,65.9,middle,2.0,sunny,0
1495,953.0,43.0,65.0,69.0,24.2,13.1,65.5,middle,2.0,sunny,0
1496,954.0,43.0,65.0,69.0,24.2,13.1,65.2,middle,2.0,sunny,0
1497,954.0,43.0,65.0,69.0,24.2,13.1,65.0,middle,2.0,sunny,0
1498,954.0,43.0,66.0,70.0,24.2,13.1,81.4,middle,2.0,sunny,0
1499,953.0,43.0,66.0,70.0,24.2,13.1,71.9,middle,2.0,sunny,0
1500,953.0,44.0,68.0,71.0,24.2,13.1,65.7,middle,2.0,sunny,0
1501,953.0,43.0,67.0,70.0,24.2,13.1,65.2,middle,2.0,sunny,0
1502,953.0,43.0,67.0,70.0,24.2,13.1,65.0,middle,2.0,sunny,0
1503,953.0,43.0,67.0,70.0,24.2,13.1,65.7,middle,2.0,sunny,0
1504,952.0,42.0,67.0,69.0,24.2,13.1,65.9,middle,2.0,sunny,0
1505,952.0,42.0,66.0,68.0,24.2,13.1,69.3,middle,2.0,sunny,0
1506,952.0,41.0,65.0,67.0,24.2,13.1,65.9,middle,2.0,sunny,0
1507,952.0,41.0,64.0,67.0,24.2,13.1,75.2,middle,2.0,sunny,0
1508,952.0,41.0,64.0,66.0,24.2,13.1,72.0,middle,2.0,sunny,0
1509,952.0,42.0,64.0,67.0,24.2,13.1,68.0,middle,2.0,sunny,0
1510,951.0,42.0,65.0,68.0,24.2,13.1,75.4,middle,2.0,sunny,0
1511,951.0,43.0,66.0,69.0,24.2,13.1,65.2,middle,2.0,sunny,0
1512,951.0,44.0,68.0,71.0,24.2,13.1,65.9,middle,2.0,sunny,0
1513,951.0,44.0,67.0,71.0,24.2,13.1,66.1,middle,2.0,sunny,0
1514,951.0,45.0,69.0,72.0,24.2,13.1,65.9,middle,2.0,sunny,0
1515,951.0,44.0,68.0,71.0,24.2,13.1,65.5,middle,2.0,sunny,0
1516,950.0,45.0,69.0,72.0,24.2,13.1,70.8,middle,2.0,sunny,0
1517,950.0,44.0,68.0,72.0,24.2,13.1,66.1,middle,2.0,sunny,0
1518,951.0,43.0,66.0,71.0,24.2,13.1,66.3,middle,2.0,sunny,0
1519,951.0,43.0,67.0,72.0,24.2,13.1,66.1,middle,2.0,sunny,0
1520,951.0,42.0,65.0,71.0,24.2,13.1,65.7,middle,2.0,sunny,0
1521,952.0,43.0,66.0,72.0,24.2,13.1,85.4,middle,2.0,sunny,0
1522,952.0,42.0,65.0,71.0,24.2,13.1,69.5,middle,2.0,sunny,0
1523,953.0,43.0,65.0,71.0,24.2,13.1,65.2,middle,2.0,sunny,0
1524,954.0,45.0,66.0,72.0,24.3,13.1,65.2,middle,2.0,sunny,0
1525,954.0,45.0,66.0,73.0,24.3,13.1,65.5,middle,2.0,sunny,0
1526,954.0,45.0,66.0,72.0,24.3,13.1,65.0,middle,2.0,sunny,0
1527,954.0,46.0,66.0,73.0,24.3,13.1,65.7,middle,2.0,sunny,0
1528,954.0,46.0,66.0,73.0,24.3,13.1,70.2,middle,2.0,sunny,0
1529,953.0,46.0,66.0,73.0,24.3,13.1,65.2,middle,2.0,sunny,0
1530,952.0,47.0,65.0,73.0,24.3,13.1,76.1,middle,2.0,sunny,0
1531,951.0,47.0,65.0,73.0,24.3,13.1,74.8,middle,2.0,sunny,0
1532,951.0,47.0,65.0,73.0,24.3,13.1,65.0,middle,2.0,sunny,0
1533,950.0,47.0,65.0,73.0,24.3,13.1,65.5,middle,2.0,sunny,0
1534,949.0,47.0,66.0,72.0,24.3,13.1,71.2,middle,2.0,sunny,0
1535,948.0,47.0,67.0,72.0,24.3,13.1,65.7,middle,2.0,sunny,0
1536,947.0,47.0,67.0,72.0,24.3,13.1,65.2,middle,2.0,sunny,0
1537,946.0,48.0,69.0,72.0,24.3,13.1,66.3,middle,2.0,sunny,0
1538,946.0,47.0,68.0,71.0,24.3,13.1,65.5,middle,2.0,sunny,0
1539,946.0,48.0,69.0,72.0,24.3,13.1,70.6,middle,2.0,sunny,0
1540,946.0,48.0,69.0,72.0,24.3,13.1,66.1,middle,2.0,sunny,0
1541,946.0,47.0,69.0,71.0,24.2,13.1,65.5,middle,2.0,sunny,0
1542,946.0,47.0,69.0,72.0,24.3,13.1,65.9,middle,2.0,sunny,0
1543,946.0,47.0,70.0,73.0,24.3,13.1,66.3,middle,2.0,sunny,0
1544,945.0,47.0,70.0,73.0,24.3,13.1,84.6,middle,2.0,sunny,0
1545,945.0,47.0,70.0,73.0,24.3,13.1,71.6,middle,2.0,sunny,0
1546,945.0,47.0,70.0,73.0,24.3,13.1,66.6,middle,2.0,sunny,0
1547,944.0,47.0,69.0,71.0,24.3,13.1,66.1,middle,2.0,sunny,0
1548,944.0,48.0,69.0,71.0,24.3,13.1,64.8,middle,2.0,sunny,0
1549,944.0,48.0,69.0,71.0,24.2,13.1,69.3,middle,2.0,sunny,0
1550,943.0,48.0,70.0,71.0,24.3,13.1,65.2,middle,2.0,sunny,0
1551,942.0,48.0,70.0,71.0,24.3,13.1,71.0,middle,2.0,sunny,0
1552,942.0,47.0,70.0,72.0,24.3,13.1,67.4,middle,2.0,sunny,0
1553,942.0,47.0,70.0,72.0,24.3,13.1,77.1,middle,2.0,sunny,0
1554,941.0,47.0,70.0,73.0,24.3,13.1,76.6,middle,2.0,sunny,0
1555,941.0,46.0,70.0,73.0,24.3,13.1,65.5,middle,2.0,sunny,0
1556,941.0,46.0,70.0,74.0,24.3,13.1,65.9,middle,2.0,sunny,0
1557,941.0,45.0,70.0,74.0,24.2,13.1,71.6,middle,2.0,sunny,0
1558,941.0,45.0,70.0,74.0,24.3,13.1,65.9,middle,2.0,sunny,0
1559,942.0,45.0,70.0,74.0,24.2,13.1,65.9,middle,2.0,sunny,0
1560,942.0,45.0,70.0,74.0,24.2,13.1,65.2,middle,2.0,sunny,0
1561,943.0,45.0,70.0,74.0,24.2,13.1,65.7,middle,2.0,sunny,0
1562,943.0,45.0,69.0,73.0,24.3,13.1,70.3,middle,2.0,sunny,0
1563,943.0,45.0,69.0,73.0,24.3,13.1,72.6,middle,2.0,sunny,0
1564,944.0,45.0,68.0,72.0,24.2,13.1,65.9,middle,2.0,sunny,0
1565,944.0,46.0,69.0,72.0,24.2,13.1,65.9,middle,2.0,sunny,0
1566,944.0,46.0,69.0,72.0,24.2,13.1,65.7,middle,2.0,sunny,0
1567,944.0,47.0,69.0,71.0,24.2,13.1,85.8,middle,2.0,sunny,0
1568,945.0,47.0,70.0,72.0,24.2,13.1,65.7,middle,2.0,sunny,0
1569,945.0,47.0,70.0,72.0,24.2,13.1,66.3,middle,2.0,sunny,0
1570,945.0,48.0,70.0,71.0,24.2,13.1,67.0,middle,2.0,sunny,0
1571,945.0,47.0,70.0,71.0,24.2,13.1,65.0,middle,2.0,sunny,0
1572,945.0,47.0,70.0,71.0,24.2,13.1,65.7,middle,2.0,sunny,0
1573,945.0,47.0,70.0,71.0,24.2,13.1,65.5,middle,2.0,sunny,0
1574,944.0,46.0,70.0,71.0,24.2,13.1,78.6,middle,2.0,sunny,0
1575,944.0,46.0,69.0,71.0,24.2,13.1,67.8,middle,2.0,sunny,0
1576,944.0,46.0,69.0,71.0,24.2,13.1,77.9,middle,2.0,sunny,0
1577,943.0,46.0,70.0,71.0,24.2,13.1,77.2,middle,2.0,sunny,0
1578,943.0,47.0,71.0,72.0,24.2,13.1,66.5,middle,2.0,sunny,0
1579,942.0,46.0,70.0,71.0,24.2,13.1,65.9,middle,2.0,sunny,0
1580,942.0,46.0,70.0,71.0,24.1,13.1,71.2,middle,2.0,sunny,0
1581,942.0,47.0,71.0,72.0,24.2,13.1,69.0,middle,2.0,sunny,0
1582,942.0,47.0,70.0,72.0,24.2,13.1,66.6,middle,2.0,sunny,0
1583,941.0,47.0,70.0,72.0,24.2,13.1,65.5,middle,2.0,sunny,0
1584,941.0,48.0,71.0,74.0,24.2,13.1,65.0,middle,2.0,sunny,0
1585,941.0,48.0,71.0,74.0,24.2,13.1,71.6,middle,2.0,sunny,0
1586,941.0,48.0,71.0,74.0,24.2,13.1,71.8,middle,2.0,sunny,0
1587,942.0,47.0,70.0,74.0,24.2,13.1,65.5,middle,2.0,sunny,0
1588,942.0,48.0,71.0,75.0,24.2,13.1,65.0,middle,2.0,sunny,0
1589,942.0,48.0,71.0,76.0,24.2,13.1,65.5,middle,2.0,sunny,0
1590,943.0,46.0,70.0,75.0,24.1,13.1,85.9,middle,2.0,sunny,0
